-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2018 through 10/22/2025 in LST
Location: Latitude  31.5587   Longitude 74.3507 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 209.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
SZA                    CERES SYN1deg Solar Zenith Angle (Degrees) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,SZA,T2M,QV2M,RH2M,PS,WS10M,WD10M
2018,1,10,19,0.0,0.0,0.0,0.0,90.0,11.35,2.55,30.26,99.34,3.94,285.3
2018,1,10,20,0.0,0.0,0.0,0.0,90.0,10.48,2.51,31.57,99.37,3.93,287.5
2018,1,10,21,0.0,0.0,0.0,0.0,90.0,9.59,2.49,33.24,99.36,3.86,290.2
2018,1,10,22,0.0,0.0,0.0,0.0,90.0,8.75,2.49,35.17,99.34,3.78,292.2
2018,1,10,23,0.0,0.0,0.0,0.0,90.0,8.17,2.51,36.86,99.3,3.67,293.3
2018,1,11,0,0.0,0.0,0.0,0.0,90.0,8.24,2.57,37.54,99.26,3.46,292.6
2018,1,11,1,0.0,0.0,0.0,0.0,90.0,8.57,2.65,37.84,99.22,3.24,291.2
2018,1,11,2,0.0,0.0,0.0,0.0,90.0,8.45,2.7,38.85,99.19,3.19,291.7
2018,1,11,3,0.0,0.0,0.0,0.0,90.0,8.24,2.73,39.84,99.17,3.19,295.4
2018,1,11,4,0.0,0.0,0.0,0.0,90.0,8.02,2.77,41.04,99.18,3.19,299.1
2018,1,11,5,0.0,0.0,0.0,0.0,90.0,7.4,2.78,42.98,99.22,3.21,301.4
2018,1,11,6,0.0,0.0,0.0,0.0,90.0,5.97,2.73,46.61,99.29,3.4,302.6
2018,1,11,7,42.0,39.5,45.37,39.18,85.54,7.0,2.76,43.92,99.35,3.08,303.7
2018,1,11,8,218.7,200.95,315.66,128.41,74.98,11.33,2.75,32.69,99.41,3.68,301.1
2018,1,11,9,397.62,369.42,471.51,189.23,65.73,14.34,2.8,27.34,99.43,2.36,287.5
2018,1,11,10,534.33,504.45,661.51,207.14,58.56,18.35,2.88,21.77,99.41,2.44,281.4
2018,1,11,11,591.47,518.47,362.62,322.49,54.3,22.27,2.8,16.6,99.34,3.88,294.5
2018,1,11,12,604.83,464.85,313.66,297.24,53.67,23.78,2.75,14.86,99.22,3.62,295.2
2018,1,11,13,548.88,444.85,243.6,305.63,56.79,24.21,2.7,14.21,99.13,3.06,293.9
2018,1,11,14,431.27,311.25,211.16,227.26,63.09,23.88,2.69,14.43,99.08,2.58,294.0
2018,1,11,15,265.67,181.15,160.93,134.4,71.74,22.08,4.04,24.14,99.05,1.49,291.7
2018,1,11,16,90.65,63.72,21.2,52.7,81.69,19.92,3.55,24.23,99.04,1.57,276.2
2018,1,11,17,0.0,0.0,0.0,0.0,90.0,18.25,3.19,24.17,99.06,1.86,262.0
2018,1,11,18,0.0,0.0,0.0,0.0,90.0,16.74,3.15,26.27,99.11,2.23,257.8
2018,1,11,19,0.0,0.0,0.0,0.0,90.0,15.26,3.16,28.98,99.15,2.6,260.0
2018,1,11,20,0.0,0.0,0.0,0.0,90.0,14.24,3.1,30.38,99.18,2.91,265.9
2018,1,11,21,0.0,0.0,0.0,0.0,90.0,13.36,3.09,32.06,99.18,3.09,273.1
2018,1,11,22,0.0,0.0,0.0,0.0,90.0,12.61,3.06,33.34,99.16,3.19,279.9
2018,1,11,23,0.0,0.0,0.0,0.0,90.0,11.96,3.04,34.56,99.12,3.23,286.8
2018,1,12,0,0.0,0.0,0.0,0.0,90.0,11.45,3.03,35.62,99.1,3.24,292.9
2018,1,12,1,0.0,0.0,0.0,0.0,90.0,10.99,3.03,36.72,99.09,3.2,297.9
2018,1,12,2,0.0,0.0,0.0,0.0,90.0,10.63,3.06,37.97,99.07,3.09,302.0
2018,1,12,3,0.0,0.0,0.0,0.0,90.0,10.35,3.1,39.18,99.03,2.95,304.8
2018,1,12,4,0.0,0.0,0.0,0.0,90.0,10.16,3.13,40.05,99.0,2.77,306.3
2018,1,12,5,0.0,0.0,0.0,0.0,90.0,10.04,3.15,40.65,99.03,2.62,305.2
2018,1,12,6,0.0,0.0,0.0,0.0,90.0,9.83,3.16,41.38,99.09,2.58,303.9
2018,1,12,7,41.55,36.05,14.47,38.31,85.52,10.27,3.24,41.22,99.16,2.5,303.8
2018,1,12,8,217.0,185.2,122.16,143.83,74.94,13.17,3.29,34.57,99.22,2.78,303.7
2018,1,12,9,396.42,348.1,271.14,240.83,65.66,15.16,3.23,29.85,99.28,2.58,296.8
2018,1,12,10,534.85,474.45,386.01,274.37,58.45,18.19,3.24,24.7,99.28,2.33,286.2
2018,1,12,11,578.5,524.65,371.5,307.91,54.16,22.29,2.9,17.15,99.21,3.45,291.2
2018,1,12,12,592.75,547.2,484.62,248.27,53.5,23.89,2.81,15.07,99.1,3.21,278.1
2018,1,12,13,537.22,527.22,559.79,204.4,56.6,24.55,2.73,14.06,99.03,3.1,266.1
2018,1,12,14,419.02,409.15,509.39,163.35,62.91,24.46,2.67,13.82,98.99,2.87,259.2
2018,1,12,15,254.98,249.45,362.21,127.22,71.56,23.35,3.3,18.25,98.98,2.02,252.5
2018,1,12,16,87.85,86.47,104.84,62.87,81.48,19.83,3.65,25.04,98.98,1.92,237.6
2018,1,12,17,0.0,0.0,0.0,0.0,90.0,17.74,3.05,23.86,99.01,2.13,228.6
2018,1,12,18,0.0,0.0,0.0,0.0,90.0,16.8,2.95,24.5,99.07,2.17,227.4
2018,1,12,19,0.0,0.0,0.0,0.0,90.0,15.94,2.9,25.46,99.12,2.17,230.6
2018,1,12,20,0.0,0.0,0.0,0.0,90.0,14.93,2.88,26.99,99.15,2.26,237.1
2018,1,12,21,0.0,0.0,0.0,0.0,90.0,13.82,2.86,28.8,99.18,2.22,246.7
2018,1,12,22,0.0,0.0,0.0,0.0,90.0,13.23,2.81,29.41,99.18,2.01,254.7
2018,1,12,23,0.0,0.0,0.0,0.0,90.0,13.1,2.79,29.45,99.17,1.67,258.2
2018,1,13,0,0.0,0.0,0.0,0.0,90.0,12.66,2.79,30.31,99.16,1.35,254.9
2018,1,13,1,0.0,0.0,0.0,0.0,90.0,11.85,2.79,31.96,99.15,1.23,243.0
2018,1,13,2,0.0,0.0,0.0,0.0,90.0,11.25,2.8,33.37,99.12,1.23,234.9
2018,1,13,3,0.0,0.0,0.0,0.0,90.0,10.8,2.81,34.49,99.09,1.19,231.5
2018,1,13,4,0.0,0.0,0.0,0.0,90.0,10.22,2.82,35.98,99.08,1.14,232.8
2018,1,13,5,0.0,0.0,0.0,0.0,90.0,9.66,2.84,37.63,99.12,1.15,240.8
2018,1,13,6,0.0,0.0,0.0,0.0,90.0,9.17,2.85,39.06,99.19,1.25,252.3
2018,1,13,7,43.03,41.83,91.35,33.39,85.5,9.16,2.91,39.94,99.26,1.35,261.5
2018,1,13,8,221.57,219.0,488.85,85.1,74.89,11.77,3.02,34.84,99.32,1.53,263.2
2018,1,13,9,400.52,395.88,656.83,119.45,65.58,14.48,2.98,28.81,99.38,1.45,257.2
2018,1,13,10,536.55,535.53,750.32,135.68,58.34,19.26,2.86,20.41,99.37,2.03,282.8
2018,1,13,11,565.1,564.3,571.67,206.48,54.02,22.56,2.59,15.08,99.3,3.1,297.9
2018,1,13,12,580.0,579.28,585.15,207.78,53.33,23.4,2.54,14.04,99.18,2.97,300.8
2018,1,13,13,527.0,526.42,562.9,199.39,56.42,23.67,2.5,13.58,99.08,2.84,300.9
2018,1,13,14,412.0,411.38,502.31,163.45,62.72,23.45,2.47,13.59,99.03,2.66,302.3
2018,1,13,15,253.07,252.5,367.17,123.67,71.37,22.31,3.1,18.27,99.01,1.83,304.6
2018,1,13,16,92.55,92.3,142.71,61.93,81.26,19.32,3.35,23.73,99.0,1.63,304.8
2018,1,13,17,0.0,0.0,0.0,0.0,90.0,17.35,2.81,22.53,99.02,1.58,299.7
2018,1,13,18,0.0,0.0,0.0,0.0,90.0,16.49,2.73,23.13,99.07,1.58,293.2
2018,1,13,19,0.0,0.0,0.0,0.0,90.0,15.75,2.66,23.64,99.11,1.64,290.0
2018,1,13,20,0.0,0.0,0.0,0.0,90.0,14.94,2.64,24.72,99.13,1.74,290.2
2018,1,13,21,0.0,0.0,0.0,0.0,90.0,14.2,2.6,25.54,99.13,1.8,292.9
2018,1,13,22,0.0,0.0,0.0,0.0,90.0,13.42,2.57,26.56,99.12,1.74,295.5
2018,1,13,23,0.0,0.0,0.0,0.0,90.0,13.1,2.55,26.9,99.1,1.63,294.7
2018,1,14,0,0.0,0.0,0.0,0.0,90.0,12.41,2.53,27.92,99.09,1.59,289.1
2018,1,14,1,0.0,0.0,0.0,0.0,90.0,11.58,2.52,29.37,99.08,1.65,281.5
2018,1,14,2,0.0,0.0,0.0,0.0,90.0,11.09,2.5,30.1,99.07,1.64,275.6
2018,1,14,3,0.0,0.0,0.0,0.0,90.0,10.63,2.47,30.66,99.05,1.45,270.0
2018,1,14,4,0.0,0.0,0.0,0.0,90.0,10.42,2.44,30.71,99.03,1.2,265.2
2018,1,14,5,0.0,0.0,0.0,0.0,90.0,10.31,2.43,30.82,99.06,0.83,256.1
2018,1,14,6,0.0,0.0,0.0,0.0,90.0,10.22,2.43,31.02,99.11,0.5,222.6
2018,1,14,7,41.5,41.15,80.07,32.8,85.47,10.11,2.5,32.16,99.17,0.6,175.2
2018,1,14,8,214.38,212.2,436.1,90.65,74.83,11.71,2.65,30.67,99.22,0.82,178.6
2018,1,14,9,389.5,386.5,600.92,129.31,65.5,14.18,2.55,25.12,99.29,0.85,200.8
2018,1,14,10,525.7,522.45,676.54,157.52,58.22,18.8,2.61,19.16,99.29,1.25,252.3
2018,1,14,11,590.88,589.83,678.73,172.03,53.86,22.05,2.56,15.37,99.25,1.89,271.2
2018,1,14,12,605.08,595.25,635.53,200.52,53.15,23.08,2.53,14.26,99.18,2.05,273.1
2018,1,14,13,550.22,549.78,658.51,171.92,56.22,23.47,2.48,13.65,99.13,2.42,275.9
2018,1,14,14,433.48,432.9,593.96,147.2,62.52,23.38,2.44,13.5,99.11,2.73,279.9
2018,1,14,15,269.7,269.23,457.98,114.93,71.19,22.31,2.97,17.52,99.09,2.13,284.1
2018,1,14,16,100.18,100.03,199.92,64.48,81.04,18.35,3.3,24.86,99.1,2.26,293.7
2018,1,14,17,0.0,0.0,0.0,0.0,90.0,15.85,2.81,24.82,99.12,2.65,302.9
2018,1,14,18,0.0,0.0,0.0,0.0,90.0,14.53,2.72,26.16,99.17,2.87,310.1
2018,1,14,19,0.0,0.0,0.0,0.0,90.0,13.36,2.66,27.62,99.22,3.07,315.0
2018,1,14,20,0.0,0.0,0.0,0.0,90.0,12.14,2.61,29.37,99.26,3.27,320.2
2018,1,14,21,0.0,0.0,0.0,0.0,90.0,11.08,2.58,31.16,99.31,3.36,326.2
2018,1,14,22,0.0,0.0,0.0,0.0,90.0,10.29,2.55,32.46,99.31,3.29,332.3
2018,1,14,23,0.0,0.0,0.0,0.0,90.0,9.89,2.53,33.07,99.29,3.0,336.3
2018,1,15,0,0.0,0.0,0.0,0.0,90.0,9.83,2.51,32.94,99.26,2.61,334.6
2018,1,15,1,0.0,0.0,0.0,0.0,90.0,9.65,2.49,33.07,99.25,2.3,325.3
2018,1,15,2,0.0,0.0,0.0,0.0,90.0,8.96,2.49,34.63,99.22,2.25,315.4
2018,1,15,3,0.0,0.0,0.0,0.0,90.0,7.88,2.5,37.4,99.19,2.4,311.8
2018,1,15,4,0.0,0.0,0.0,0.0,90.0,6.79,2.53,40.78,99.18,2.59,312.2
2018,1,15,5,0.0,0.0,0.0,0.0,90.0,5.99,2.57,43.79,99.22,2.65,313.6
2018,1,15,6,0.0,0.0,0.0,0.0,90.0,5.57,2.61,45.81,99.28,2.55,312.6
2018,1,15,7,50.08,47.47,182.48,30.47,85.43,6.3,2.7,45.09,99.35,2.33,307.9
2018,1,15,8,241.98,233.4,629.01,67.98,74.77,10.26,2.75,35.11,99.41,2.74,299.5
2018,1,15,9,427.52,417.15,786.14,92.15,65.4,13.24,2.8,29.37,99.46,2.39,283.6
2018,1,15,10,568.05,563.28,880.05,102.5,58.1,17.74,2.77,21.77,99.46,2.86,283.5
2018,1,15,11,614.8,614.38,761.41,151.8,53.7,21.33,2.52,15.83,99.39,4.02,296.3
2018,1,15,12,631.28,630.08,767.66,156.52,52.96,23.39,2.28,12.63,99.28,4.42,303.2
2018,1,15,13,576.65,576.4,750.32,148.76,56.03,24.27,2.12,11.12,99.17,4.32,306.0
2018,1,15,14,459.2,458.98,697.64,127.57,62.33,24.4,2.01,10.46,99.08,4.13,305.0
2018,1,15,15,291.9,291.73,572.53,102.18,71.0,23.16,2.3,12.88,99.04,3.0,300.8
2018,1,15,16,114.1,114.0,301.96,61.61,80.82,17.98,2.78,21.42,99.0,2.79,288.2
2018,1,15,17,0.0,0.0,0.0,0.0,90.0,14.29,2.36,23.02,98.99,3.39,279.7
2018,1,15,18,0.0,0.0,0.0,0.0,90.0,12.76,2.25,24.26,99.03,3.72,276.3
2018,1,15,19,0.0,0.0,0.0,0.0,90.0,11.69,2.18,25.23,99.06,3.88,276.8
2018,1,15,20,0.0,0.0,0.0,0.0,90.0,10.74,2.14,26.38,99.08,3.84,280.1
2018,1,15,21,0.0,0.0,0.0,0.0,90.0,9.85,2.13,27.87,99.08,3.65,286.9
2018,1,15,22,0.0,0.0,0.0,0.0,90.0,9.1,2.12,29.17,99.07,3.45,297.2
2018,1,15,23,0.0,0.0,0.0,0.0,90.0,8.36,2.11,30.52,99.05,3.36,308.8
2018,1,16,0,0.0,0.0,0.0,0.0,90.0,7.58,2.1,32.02,99.03,3.32,318.8
2018,1,16,1,0.0,0.0,0.0,0.0,90.0,6.91,2.09,33.36,99.01,3.27,325.7
2018,1,16,2,0.0,0.0,0.0,0.0,90.0,6.42,2.08,34.33,98.97,3.19,329.3
2018,1,16,3,0.0,0.0,0.0,0.0,90.0,6.05,2.08,35.21,98.94,3.13,330.7
2018,1,16,4,0.0,0.0,0.0,0.0,90.0,5.82,2.08,35.76,98.92,3.04,331.5
2018,1,16,5,0.0,0.0,0.0,0.0,90.0,5.89,2.07,35.42,98.93,2.84,331.8
2018,1,16,6,0.0,0.0,0.0,0.0,90.0,6.37,2.06,34.12,98.98,2.47,329.6
2018,1,16,7,49.6,47.65,161.38,31.85,85.39,7.8,2.15,32.29,99.02,1.95,322.1
2018,1,16,8,240.12,233.88,602.38,73.7,74.7,11.65,2.28,26.45,99.06,1.54,304.9
2018,1,16,9,425.3,417.17,760.83,100.13,65.31,14.7,2.14,20.35,99.09,1.21,269.1
2018,1,16,10,566.05,562.22,845.55,113.15,57.96,19.04,2.17,15.66,99.09,1.64,248.1
2018,1,16,11,636.75,635.42,843.67,128.2,53.53,23.38,1.9,10.5,99.03,2.98,261.7
2018,1,16,12,648.78,640.5,793.39,166.43,52.77,24.71,1.84,9.38,98.91,3.07,257.6
2018,1,16,13,591.45,589.65,823.34,122.79,55.82,25.23,1.81,8.94,98.8,2.83,249.1
2018,1,16,14,471.3,471.3,748.53,116.29,62.13,24.81,1.82,9.21,98.72,2.63,241.6
2018,1,16,15,301.92,301.85,623.18,95.56,70.81,22.92,2.69,15.23,98.68,1.78,234.4
2018,1,16,16,119.55,119.5,330.43,62.83,80.58,19.09,2.71,19.41,98.65,1.94,224.4
2018,1,16,17,0.0,0.0,0.0,0.0,90.0,16.63,2.27,18.99,98.64,2.17,209.5
2018,1,16,18,0.0,0.0,0.0,0.0,90.0,15.11,2.21,20.38,98.67,2.42,194.8
2018,1,16,19,0.0,0.0,0.0,0.0,90.0,13.75,2.15,21.66,98.7,2.72,185.1
2018,1,16,20,0.0,0.0,0.0,0.0,90.0,12.49,2.15,23.53,98.74,2.92,179.6
2018,1,16,21,0.0,0.0,0.0,0.0,90.0,11.38,2.14,25.2,98.76,3.07,173.6
2018,1,16,22,0.0,0.0,0.0,0.0,90.0,10.39,2.12,26.67,98.77,3.2,165.4
2018,1,16,23,0.0,0.0,0.0,0.0,90.0,9.48,2.12,28.35,98.78,3.32,155.3
2018,1,17,0,0.0,0.0,0.0,0.0,90.0,8.57,2.11,30.0,98.78,3.44,141.3
2018,1,17,1,0.0,0.0,0.0,0.0,90.0,7.81,2.09,31.29,98.76,3.64,128.6
2018,1,17,2,0.0,0.0,0.0,0.0,90.0,7.4,2.08,32.02,98.74,3.72,118.1
2018,1,17,3,0.0,0.0,0.0,0.0,90.0,7.13,2.13,33.39,98.72,3.86,112.0
2018,1,17,4,0.0,0.0,0.0,0.0,90.0,6.83,2.22,35.53,98.74,4.06,112.1
2018,1,17,5,0.0,0.0,0.0,0.0,90.0,6.39,2.33,38.46,98.8,4.08,116.2
2018,1,17,6,0.0,0.0,0.0,0.0,90.0,5.9,2.41,41.18,98.88,3.94,122.8
2018,1,17,7,39.67,38.8,49.63,33.18,85.35,6.98,2.45,38.89,98.96,4.37,130.2
2018,1,17,8,204.27,197.77,342.77,103.78,74.62,9.83,2.45,32.07,99.02,5.07,136.8
2018,1,17,9,377.7,361.62,488.44,153.64,65.2,13.24,2.45,25.6,99.07,4.4,139.4
2018,1,17,10,514.33,497.08,578.15,179.18,57.82,17.91,2.31,17.9,99.08,5.53,147.8
2018,1,17,11,550.67,489.65,446.81,287.82,53.36,21.64,2.01,12.35,99.02,6.91,157.3
2018,1,17,12,558.12,526.0,349.32,279.82,52.57,23.38,2.16,11.93,98.91,6.3,162.1
2018,1,17,13,505.92,464.67,322.41,286.18,55.61,24.22,2.51,13.16,98.83,5.62,167.2
2018,1,17,14,395.4,362.67,238.63,249.08,61.92,24.12,2.78,14.66,98.79,4.88,169.5
2018,1,17,15,242.75,223.02,127.07,178.78,70.61,22.57,3.26,18.87,98.79,2.87,168.3
2018,1,17,16,92.05,89.6,46.1,79.84,80.35,18.71,3.58,26.29,98.82,2.6,161.4
2018,1,17,17,0.0,0.0,0.0,0.0,90.0,16.71,3.3,27.5,98.86,2.66,154.9
2018,1,17,18,0.0,0.0,0.0,0.0,90.0,16.17,3.22,27.8,98.94,2.53,149.9
2018,1,17,19,0.0,0.0,0.0,0.0,90.0,15.93,3.18,27.9,99.02,2.21,151.3
2018,1,17,20,0.0,0.0,0.0,0.0,90.0,15.83,3.14,27.75,99.1,1.73,160.7
2018,1,17,21,0.0,0.0,0.0,0.0,90.0,15.68,3.1,27.67,99.12,1.29,166.5
2018,1,17,22,0.0,0.0,0.0,0.0,90.0,15.16,3.09,28.52,99.14,0.68,162.1
2018,1,17,23,0.0,0.0,0.0,0.0,90.0,14.3,3.04,29.66,99.14,0.36,109.4
2018,1,18,0,0.0,0.0,0.0,0.0,90.0,13.28,3.03,31.59,99.14,0.63,72.4
2018,1,18,1,0.0,0.0,0.0,0.0,90.0,12.36,3.04,33.67,99.14,0.91,66.8
2018,1,18,2,0.0,0.0,0.0,0.0,90.0,11.81,3.03,34.79,99.13,1.17,65.2
2018,1,18,3,0.0,0.0,0.0,0.0,90.0,11.41,3.02,35.6,99.12,1.29,63.2
2018,1,18,4,0.0,0.0,0.0,0.0,90.0,11.08,3.01,36.27,99.13,1.3,57.5
2018,1,18,5,0.0,0.0,0.0,0.0,90.0,10.84,2.98,36.51,99.17,1.35,51.9
2018,1,18,6,0.0,0.0,0.0,0.0,90.0,10.67,2.98,36.94,99.22,1.37,46.8
2018,1,18,7,38.72,37.78,15.16,38.27,85.29,11.18,2.99,35.85,99.27,1.36,36.6
2018,1,18,8,201.18,187.32,179.53,140.05,74.54,13.47,3.13,32.3,99.34,1.39,21.6
2018,1,18,9,374.45,344.73,303.96,232.62,65.09,15.76,3.04,27.07,99.38,1.34,8.1
2018,1,18,10,511.33,469.3,411.86,259.9,57.68,19.08,3.08,22.23,99.38,1.33,351.3
2018,1,18,11,568.45,516.97,354.26,298.65,53.18,23.12,3.12,17.56,99.31,1.44,333.3
2018,1,18,12,583.4,549.78,439.01,259.29,52.37,24.89,3.13,15.82,99.21,1.45,319.7
2018,1,18,13,529.45,520.72,494.69,219.43,55.4,25.4,3.03,14.85,99.11,1.68,318.6
2018,1,18,14,414.6,408.25,419.91,196.61,61.71,25.14,2.92,14.52,99.05,1.95,317.3
2018,1,18,15,254.9,251.07,295.43,144.18,70.41,23.67,3.53,19.15,99.01,1.61,315.3
2018,1,18,16,89.38,88.78,77.71,74.0,80.72,19.97,3.56,24.21,98.97,2.02,307.8
2018,1,18,17,3.53,3.58,0.0,5.49,89.39,17.39,3.04,24.3,98.97,2.41,302.4
2018,1,18,18,0.0,0.0,0.0,0.0,90.0,15.85,2.89,25.49,99.01,2.65,297.6
2018,1,18,19,0.0,0.0,0.0,0.0,90.0,14.31,2.76,26.9,99.06,2.92,294.5
2018,1,18,20,0.0,0.0,0.0,0.0,90.0,12.85,2.64,28.3,99.09,3.2,294.0
2018,1,18,21,0.0,0.0,0.0,0.0,90.0,11.68,2.53,29.31,99.12,3.39,296.6
2018,1,18,22,0.0,0.0,0.0,0.0,90.0,10.74,2.47,30.46,99.13,3.44,300.7
2018,1,18,23,0.0,0.0,0.0,0.0,90.0,9.95,2.46,31.98,99.13,3.37,305.3
2018,1,19,0,0.0,0.0,0.0,0.0,90.0,9.35,2.49,33.7,99.12,3.19,310.3
2018,1,19,1,0.0,0.0,0.0,0.0,90.0,9.07,2.55,35.16,99.09,2.92,314.9
2018,1,19,2,0.0,0.0,0.0,0.0,90.0,9.13,2.64,36.24,99.07,2.55,319.9
2018,1,19,3,0.0,0.0,0.0,0.0,90.0,9.29,2.73,37.06,99.04,2.15,323.7
2018,1,19,4,0.0,0.0,0.0,0.0,90.0,9.37,2.81,37.94,99.04,1.79,323.2
2018,1,19,5,0.0,0.0,0.0,0.0,90.0,9.24,2.88,39.24,99.09,1.47,318.0
2018,1,19,6,0.0,0.0,0.0,0.0,90.0,8.94,2.93,40.76,99.15,1.19,306.5
2018,1,19,7,37.08,35.25,19.84,33.04,85.24,9.34,3.01,40.79,99.21,1.05,289.5
2018,1,19,8,192.32,188.07,248.4,114.39,74.46,11.71,3.12,36.11,99.28,1.27,275.4
2018,1,19,9,362.17,354.33,421.39,164.78,64.97,14.26,3.14,30.78,99.35,1.36,264.1
2018,1,19,10,497.3,494.92,519.03,201.5,57.52,18.7,3.03,22.39,99.37,1.73,266.7
2018,1,19,11,624.0,622.3,755.77,155.69,52.99,22.21,2.6,15.47,99.31,2.22,272.6
2018,1,19,12,636.1,634.1,767.79,154.98,52.15,23.26,2.46,13.72,99.22,2.25,274.3
2018,1,19,13,580.0,578.9,722.06,158.38,55.18,23.67,2.38,12.94,99.16,2.35,277.8
2018,1,19,14,461.9,460.77,640.1,146.55,61.5,23.53,2.34,12.83,99.12,2.51,282.4
2018,1,19,15,294.65,293.77,508.33,113.94,70.21,22.54,2.48,14.43,99.11,2.35,286.3
2018,1,19,16,110.15,109.82,226.18,65.07,80.54,18.12,3.03,23.17,99.12,2.29,284.6
2018,1,19,17,4.35,4.35,1.66,6.35,89.33,14.62,2.66,25.44,99.17,2.96,283.3
2018,1,19,18,0.0,0.0,0.0,0.0,90.0,13.06,2.57,27.22,99.23,3.29,282.6
2018,1,19,19,0.0,0.0,0.0,0.0,90.0,11.96,2.49,28.36,99.29,3.53,282.8
2018,1,19,20,0.0,0.0,0.0,0.0,90.0,11.1,2.42,29.19,99.31,3.67,285.0
2018,1,19,21,0.0,0.0,0.0,0.0,90.0,10.38,2.36,29.86,99.31,3.74,287.8
2018,1,19,22,0.0,0.0,0.0,0.0,90.0,9.67,2.32,30.78,99.29,3.75,291.0
2018,1,19,23,0.0,0.0,0.0,0.0,90.0,8.96,2.29,31.86,99.26,3.73,294.9
2018,1,20,0,0.0,0.0,0.0,0.0,90.0,8.22,2.29,33.49,99.22,3.64,299.8
2018,1,20,1,0.0,0.0,0.0,0.0,90.0,7.51,2.33,35.75,99.18,3.56,304.8
2018,1,20,2,0.0,0.0,0.0,0.0,90.0,6.88,2.41,38.59,99.13,3.48,309.0
2018,1,20,3,0.0,0.0,0.0,0.0,90.0,6.35,2.54,42.16,99.08,3.42,312.3
2018,1,20,4,0.0,0.0,0.0,0.0,90.0,5.91,2.68,45.84,99.06,3.41,314.0
2018,1,20,5,0.0,0.0,0.0,0.0,90.0,5.51,2.8,49.24,99.07,3.42,313.7
2018,1,20,6,0.0,0.0,0.0,0.0,90.0,5.15,2.88,51.96,99.12,3.42,311.3
2018,1,20,7,53.72,53.67,215.29,30.09,85.17,6.99,2.9,46.08,99.16,3.47,307.9
2018,1,20,8,249.4,249.3,667.21,68.39,74.36,10.78,2.82,34.69,99.19,4.23,302.5
2018,1,20,9,439.2,439.15,831.97,86.3,64.85,14.27,2.75,26.91,99.21,2.94,286.8
2018,1,20,10,584.12,584.12,919.0,91.91,57.36,19.16,2.56,18.36,99.2,3.31,283.8
2018,1,20,11,640.17,640.0,808.43,142.68,52.8,23.59,2.17,11.85,99.11,4.96,299.4
2018,1,20,12,656.8,656.42,825.13,138.88,51.94,25.36,2.05,10.06,98.99,4.58,297.7
2018,1,20,13,604.0,604.0,800.01,138.29,54.96,26.11,1.94,9.1,98.89,4.17,295.9
2018,1,20,14,485.73,485.73,738.14,124.99,61.28,25.99,1.84,8.69,98.82,3.93,293.9
2018,1,20,15,316.48,316.48,636.61,99.64,70.01,24.65,2.06,10.53,98.79,3.06,288.3
2018,1,20,16,99.54,92.18,126.93,68.5,80.35,19.22,2.48,17.65,98.78,2.88,273.4
2018,1,20,17,5.1,5.1,5.95,7.47,89.27,15.0,2.1,19.53,98.81,3.68,263.6
2018,1,20,18,0.0,0.0,0.0,0.0,90.0,13.6,1.93,19.67,98.86,4.01,260.5
2018,1,20,19,0.0,0.0,0.0,0.0,90.0,12.61,1.81,19.69,98.91,4.07,261.9
2018,1,20,20,0.0,0.0,0.0,0.0,90.0,11.54,1.75,20.43,98.93,4.02,265.3
2018,1,20,21,0.0,0.0,0.0,0.0,90.0,10.48,1.74,21.8,98.93,3.92,269.4
2018,1,20,22,0.0,0.0,0.0,0.0,90.0,9.47,1.73,23.19,98.94,3.82,275.3
2018,1,20,23,0.0,0.0,0.0,0.0,90.0,8.48,1.74,24.94,98.93,3.66,282.1
2018,1,21,0,0.0,0.0,0.0,0.0,90.0,7.57,1.76,26.83,98.92,3.47,288.6
2018,1,21,1,0.0,0.0,0.0,0.0,90.0,6.84,1.76,28.2,98.9,3.26,293.5
2018,1,21,2,0.0,0.0,0.0,0.0,90.0,6.31,1.76,29.25,98.88,2.98,294.8
2018,1,21,3,0.0,0.0,0.0,0.0,90.0,6.08,1.73,29.2,98.84,2.69,291.8
